Title1,Textbox33,Title2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visitation By State and by Park for Year: 2019,This report documents the number of recreation visitors and visitor days for all NPS units that reported public use data in 2019 and displays the percent change from the previous year.,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Visitation%20By%20State%20and%20By%20Park%20(2017%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Mississippi,Natchez NHP,"182,123",-22.43%,"34,321",-18.98%,0,,"411,855",-18.98%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Mississippi,"7,031,781",2.46%,"2,347,974",9.00%,"7,431,308",2.15%,"28,175,716",9.00%,"7,344,749",2.10%,0,,0,,"6,778",-6.63%,"31,919",5.73%,0,,0,,41,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Mississippi,Natchez Trace PKWY,"5,036,831",-1.04%,"1,689,862",-1.07%,"7,328,263",2.09%,"20,278,353",-1.07%,"7,328,263",2.09%,0,,0,,"3,417",-3.88%,"5,598",-3.47%,0,,0,,0,,Subtotal Mississippi,"7,031,781",2.46%,"2,347,974",9.00%,"7,431,308",2.15%,"28,175,716",9.00%,"7,344,749",2.10%,0,,0,,"6,778",-6.63%,"31,919",5.73%,0,,0,,41,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Mississippi,Vicksburg NMP,"576,456",21.52%,"106,740",21.98%,0,,"1,280,891",21.98%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Mississippi,"7,031,781",2.46%,"2,347,974",9.00%,"7,431,308",2.15%,"28,175,716",9.00%,"7,344,749",2.10%,0,,0,,"6,778",-6.63%,"31,919",5.73%,0,,0,,41,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,Gateway Arch NP,"2,055,309",1.94%,"685,102",1.94%,0,,"8,221,233",1.94%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,George Washington Carver NM,"49,553",11.58%,"5,368",11.58%,0,,"64,418",11.57%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,Harry S Truman NHS,"30,746",-6.48%,"1,941",-5.22%,0,,"23,299",-5.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,Ozark NSR,"1,221,489",-3.41%,"277,660",-1.36%,0,,"3,331,925",-1.36%,0,,198,2375.00%,0,,"63,168",-10.69%,"19,788",-26.00%,"11,005",-17.02%,0,-4.23%,"22,897",,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,Ulysses S. Grant NHS,"39,449",-9.52%,"4,931",-9.52%,0,,"59,173",-9.53%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Missouri,Wilson's Creek NB,"232,838",5.70%,"38,806",5.70%,0,,"465,677",5.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Missouri,"3,629,384",0.20%,"1,013,808",1.12%,0,,"12,165,725",1.12%,0,,198,,0,,"63,168",,"19,788",,"11,005",,0,,"22,897",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Big Hole NB,"45,861",-19.46%,"5,494",-22.69%,0,,"65,928",-22.69%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Bighorn Canyon NRA,"134,816",5.98%,"46,181",13.57%,"4,695",0.00%,"554,176",13.57%,"2,345",0.00%,0,,"3,161",,0,-100.00%,0,-100.00%,0,,0,,0,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Glacier NP,"3,049,839",2.85%,"2,831,656",5.49%,"13,103",-3.17%,"33,979,881",5.49%,"113,622",-4.01%,"119,960",11.95%,0,,"118,181",6.94%,"126,099",15.09%,"34,759",7.45%,0,-21.39%,926,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Grant-Kohrs Ranch NHS,"25,043",-6.12%,"2,566",-6.14%,0,,"30,803",-6.12%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Little Bighorn Battlefield NM,"241,304",-11.48%,"20,108",-11.48%,"2,126",-10.14%,"241,304",-11.48%,"1,063",-10.22%,0,,0,,0,,0,,0,,0,,0,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Montana,Yellowstone NP,"2,050,346",-2.30%,"2,061,817",-2.34%,"21,841",-23.03%,"24,741,804",-2.34%,"101,921",-23.03%,0,,0,,0,,0,,"5,734",-8.94%,0,,0,,Subtotal Montana,"5,547,209",0.00%,"4,967,822",2.04%,"41,765",,"59,613,896",2.04%,"218,951",,"119,960",,"3,161",,"118,181",,"126,099",,"40,493",,0,,926,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nebraska,Agate Fossil Beds NM,"16,657",2.58%,"3,142",-3.02%,0,,"37,706",-3.03%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"305,112",5.94%,"76,873",2.67%,"320,156",,"922,493",2.67%,"51,225",,0,,0,,0,,0,,0,,0,,0,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nebraska,Homestead NM of America,"61,636",-9.48%,"8,683",-8.58%,"320,156",-11.57%,"104,199",-8.58%,"51,225",-11.57%,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"305,112",5.94%,"76,873",2.67%,"320,156",,"922,493",2.67%,"51,225",,0,,0,,0,,0,,0,,0,,0,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nebraska,Niobrara NSR,"60,812",-1.34%,"38,764",-2.22%,0,,"465,174",-2.22%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"305,112",5.94%,"76,873",2.67%,"320,156",,"922,493",2.67%,"51,225",,0,,0,,0,,0,,0,,0,,0,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nebraska,Scotts Bluff NM,"166,007",16.88%,"26,284",16.88%,0,,"315,414",16.88%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Nebraska,"305,112",5.94%,"76,873",2.67%,"320,156",,"922,493",2.67%,"51,225",,0,,0,,0,,0,,0,,0,,0,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nevada,Great Basin NP,"131,802",-13.91%,"106,895",-21.62%,896,9.80%,"1,282,751",-21.61%,449,10.32%,0,,0,,"20,735",-36.70%,"17,813",-7.93%,48,-82.86%,0,-4.65%,328,,Subtotal Nevada,"5,756,090",-1.39%,"3,886,838",3.77%,"222,366",-0.63%,"46,642,069",3.77%,"1,329,268",-0.67%,"32,303",,"115,512",,"96,065",-8.60%,"113,688",2.04%,"122,819",213.72%,0,10.32%,"39,890",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
Nevada,Lake Mead NRA,"5,624,288",-1.05%,"3,779,943",4.73%,"221,470",-0.67%,"45,359,318",4.73%,"1,328,819",-0.67%,"32,303",65.80%,"115,512",46.99%,"75,330",4.13%,"95,875",4.13%,"122,771",215.86%,0,10.47%,"39,562",,Subtotal Nevada,"5,756,090",-1.39%,"3,886,838",3.77%,"222,366",-0.63%,"46,642,069",3.77%,"1,329,268",-0.67%,"32,303",,"115,512",,"96,065",-8.60%,"113,688",2.04%,"122,819",213.72%,0,10.32%,"39,890",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Hampshire,Saint-Gaudens NHP,"31,759",-9.82%,"5,141",-10.36%,0,,"61,693",-10.37%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Hampshire,"31,759",-9.82%,"5,141",-10.36%,0,,"61,693",-10.37%,0,,0,,0,,0,,0,,0,,0,,0,,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Jersey,Delaware Water Gap NRA,"2,396,156",3.46%,"849,324",2.62%,"38,340",0.00%,"10,191,895",2.62%,"19,176",0.00%,0,,0,,0,,0,,"12,524",-2.42%,0,-18.97%,"12,282",,Subtotal New Jersey,"4,588,966",2.23%,"1,447,145",-0.02%,"241,740",-0.15%,"17,365,771",-0.02%,"425,976",-0.17%,0,,0,,"8,143",,0,,"12,524",-2.42%,0,-17.36%,"12,725",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Jersey,Gateway NRA,"1,602,271",-5.89%,"481,348",-6.02%,"203,400",-0.18%,"5,776,178",-6.02%,"406,800",-0.18%,0,,0,,"8,143",13.98%,0,,0,,0,83.06%,443,,Subtotal New Jersey,"4,588,966",2.23%,"1,447,145",-0.02%,"241,740",-0.15%,"17,365,771",-0.02%,"425,976",-0.17%,0,,0,,"8,143",,0,,"12,524",-2.42%,0,-17.36%,"12,725",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Jersey,Morristown NHP,"271,330",-2.89%,"65,974",-2.51%,0,,"791,694",-2.51%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,588,966",2.23%,"1,447,145",-0.02%,"241,740",-0.15%,"17,365,771",-0.02%,"425,976",-0.17%,0,,0,,"8,143",,0,,"12,524",-2.42%,0,-17.36%,"12,725",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Jersey,Paterson Great Falls NHP,"276,985",92.88%,"46,041",33.90%,0,,"552,499",33.90%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,588,966",2.23%,"1,447,145",-0.02%,"241,740",-0.15%,"17,365,771",-0.02%,"425,976",-0.17%,0,,0,,"8,143",,0,,"12,524",-2.42%,0,-17.36%,"12,725",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Jersey,Thomas Edison NHP,"42,224",-10.73%,"4,458",-18.50%,0,,"53,505",-18.50%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Jersey,"4,588,966",2.23%,"1,447,145",-0.02%,"241,740",-0.15%,"17,365,771",-0.02%,"425,976",-0.17%,0,,0,,"8,143",,0,,"12,524",-2.42%,0,-17.36%,"12,725",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Aztec Ruins NM,"63,777",16.10%,"7,972",16.11%,"2,663",40.68%,"95,666",16.10%,"2,663",40.68%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Bandelier NM,"200,741",1.16%,"77,362",-3.69%,840,0.00%,"928,350",-3.69%,216,0.00%,0,,0,,"4,813",-15.81%,"6,224",-19.11%,585,-12.69%,0,13.91%,"5,676",,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Capulin Volcano NM,"81,617",21.07%,"9,467",22.53%,380,-9.52%,"113,615",22.53%,380,-9.52%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Carlsbad Caverns NP,"440,691",-5.41%,"140,658",-6.04%,0,,"1,687,906",-6.04%,0,,0,,0,,0,,0,,225,22.28%,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Chaco Culture NHP,"47,342",-18.07%,"50,079",-11.76%,"10,560",0.00%,"600,949",-11.76%,"10,560",0.00%,0,,0,,"8,697",11.43%,"6,415",-18.76%,0,,0,-46.91%,"1,081",,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,El Malpais NM,"158,924",2.95%,"52,974",2.95%,720,0.00%,"635,695",2.95%,180,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,El Morro NM,"68,867",5.22%,"18,247",2.77%,"14,283",4.88%,"218,969",2.77%,"4,711",4.81%,0,,0,,"2,512",-1.02%,"1,767",-1.06%,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Fort Union NM,"11,063",1.87%,"1,087",1.78%,220,-8.33%,"13,055",1.86%,22,-8.33%,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Gila Cliff Dwellings NM,"66,614",-15.79%,"8,326",-15.80%,0,,"99,922",-15.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Manhattan Project NHP,"21,790",53.87%,"1,624",62.40%,0,,"19,497",62.39%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Pecos NHP,"43,834",12.02%,"4,665",15.24%,0,,"55,983",15.24%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Petroglyph NM,"293,957",9.44%,"48,993",9.44%,0,,"587,916",9.44%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,Salinas Pueblo Missions NM,"31,672",-8.54%,"5,235",-5.85%,0,,"62,830",-5.84%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New Mexico,White Sands NP,"608,785",0.96%,"126,825",0.51%,0,,"1,521,903",0.51%,0,,0,,0,,0,,0,,"4,243",2.86%,0,,0,,Subtotal New Mexico,"2,139,674",1.22%,"553,514",-1.70%,"29,666",4.86%,"6,642,256",-1.70%,"18,732",5.31%,0,,0,,"16,022",,"14,406",,"5,053",,0,,"6,757",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New York,African Burial Ground NM,"47,427",5.31%,"2,813",3.76%,0,,"33,765",3.77%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"21,013,245",8.93%,"4,020,795",4.18%,"1,357,032",,"48,249,667",4.18%,"2,434,618",,0,,"5,315",,"8,347",,"3,287",,"3,198",,0,,"14,312",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New York,Castle Clinton NM,"4,361,034",-3.81%,"182,557",-3.90%,594,-4.35%,"2,190,694",-3.90%,116,-4.13%,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"21,013,245",8.93%,"4,020,795",4.18%,"1,357,032",,"48,249,667",4.18%,"2,434,618",,0,,"5,315",,"8,347",,"3,287",,"3,198",,0,,"14,312",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
New York,Eleanor Roosevelt NHS,"47,630",-12.84%,"5,954",-12.83%,0,,"71,448",-12.84%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal New York,"21,013,245",8.93%,"4,020,795",4.18%,"1,357,032",,"48,249,667",4.18%,"2,434,618",,0,,"5,315",,"8,347",,"3,287",,"3,198",,0,,"14,312",,"327,516,623",2.92%,"119,163,976",2.04%,"169,448,644",,"1,429,969,877",2.04%,"92,910,271",,"3,227,317",,"1,264,154",,"3,503,369",,"2,466,682",,"1,948,828",,"34,600",,"1,415,112",
