Bookmark
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTAGE LAKE FRONT,2019,11,"6,530",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTAGE LAKE FRONT,2019,"83,343"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTAGE LAKE FRONT,2019,12,"5,415",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTAGE LAKE FRONT,2019,"83,343"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,1,"1,083",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,2,"1,083",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,3,536,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,4,833,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,5,"1,709",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,6,"6,680",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,7,"10,960",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,8,"6,726",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,9,"1,344",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,10,817,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,11,897,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,12,"1,053",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH NORTH,2019,"33,721"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,1,0,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,2,0,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,3,0,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,4,196,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,5,"1,486",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,6,"7,248",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,7,"7,791",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,8,"5,300",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,9,"1,995",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,10,317,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,11,167,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,12,224,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT PORTER BEACH SOUTH,2019,"24,724"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,1,"1,382",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,2,"1,251",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,3,"1,163",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,4,983,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,5,"1,314",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,6,"2,046",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,7,"1,734",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,8,"2,047",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,9,"2,112",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,10,855,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,11,776,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,12,734,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT TREMONT LOT,2019,"16,397"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,1,992,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,2,809,Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,3,"6,904",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,4,"2,971",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,5,"4,938",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,6,"10,226",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,7,"18,166",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,8,"9,262",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,9,"7,126",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,10,"2,261",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,11,"1,609",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,12,"1,821",Indiana Dunes NP,INDU,National Park,Midwest ,TRAFFIC COUNT AT WEST BEACH,2019,"67,085"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,1,"10,800",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,2,"15,914",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,3,"30,859",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,4,"24,656",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,5,"17,964",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,6,"17,357",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,7,"9,483",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,8,"10,096",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,9,"11,678",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,10,"15,791",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,11,"17,165",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,12,"17,897",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT 29 PALMS,2019,"199,660"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,1,"6,000",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,2,"5,831",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,3,"8,010",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,4,"8,346",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,5,"5,338",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,6,"1,808",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,7,"1,814",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,8,"1,242",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,9,"2,406",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,10,"4,955",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,11,"4,855",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,12,"5,218",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT BLACK ROCK,2019,"55,823"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,1,"8,300",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,2,"10,946",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,3,"17,627",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,4,"12,579",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,5,"8,662",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,6,"6,735",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,7,"6,223",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,8,"6,421",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,9,"6,784",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,10,"8,600",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,11,"10,200",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,12,"13,157",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COTTONWOOD,2019,"116,234"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,1,960,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,2,610,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,3,599,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,4,656,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,5,460,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,6,217,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,7,155,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,8,267,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,9,468,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,10,516,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,11,568,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,12,467,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT COVINGTON,2019,"5,943"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,1,"9,500",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,2,"5,669",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,3,"9,169",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,4,"9,788",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,5,"6,094",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,6,"1,986",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,7,"1,661",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,8,325,Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,9,"1,980",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,10,"6,045",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,11,"5,730",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,12,"6,975",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT INDIAN COVE,2019,"64,922"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,1,"39,000",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,2,"36,265",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,3,"58,397",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,4,"49,364",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,5,"36,264",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,6,"22,500",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,7,"18,867",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,8,"19,685",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,9,"22,817",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,10,"33,925",Joshua Tree NP,JOTR,National Park,Pacific West ,TRAFFIC COUNT AT JOSHUA TREE,2019,"417,795"
