Name,Textbox3
Olympic NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Traffic Count at Deer Park (Entrance Lane),2020,0,0,0,0,0,0,"1,457","3,120",457,56,,
Traffic Count at Deer Park (Entrance Lane),2019,0,0,0,0,0,"1,564","1,375","1,335",325,0,0,0
Traffic Count at Deer Park (Entrance Lane),2018,0,0,0,0,0,"1,423","1,517","1,326",726,136,17,0
Traffic Count at Deer Park (Entrance Lane),2017,0,0,0,0,0,"1,745",0,0,0,0,0,0
Traffic Count at Deer Park (Entrance Lane),2016,0,0,0,0,0,"1,690",0,"16,612",0,0,0,0
Traffic Count at Deer Park (Entrance Lane),2015,0,0,0,0,95,"1,636","1,391","1,408","1,002",0,0,0
Traffic Count at Deer Park (Entrance Lane),2014,0,0,0,0,0,192,"3,178","2,850","2,922",0,0,0
Traffic Count at Deer Park (Entrance Lane),2013,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at Deer Park (Entrance Lane),2012,0,0,0,0,0,0,621,501,113,0,0,0
Traffic Count at Deer Park (Entrance Lane),2011,0,0,0,0,0,0,600,"1,597",865,210,0,0
Traffic Count at Deer Park (Entrance Lane),2010,0,0,0,0,0,80,"2,836","2,046","1,159",0,0,0
Traffic Count at Deer Park (Entrance Lane),2009,0,0,0,0,0,"1,326","2,468","2,428","1,485",0,0,0
Traffic Count at Deer Park (Entrance Lane),2008,0,0,0,0,0,0,"2,216","2,454","2,157",0,0,0
Traffic Count at Deer Park (Entrance Lane),2007,0,0,0,0,0,693,"1,087","2,089","1,434",0,0,0
Traffic Count at Deer Park (Entrance Lane),2006,0,0,0,0,0,"1,552",900,"2,174","1,634",681,0,0
Traffic Count at Deer Park (Entrance Lane),2005,0,0,0,0,0,485,"2,209","2,044","1,071",982,0,0
Traffic Count at Deer Park (Entrance Lane),2004,0,0,0,0,0,0,830,0,0,0,0,0
Traffic Count at Deer Park (Entrance Lane),2003,0,0,0,0,0,0,"2,000","1,250",0,0,0,0
Traffic Count at Deer Park (Entrance Lane),2002,0,100,100,120,520,775,"2,000","1,250",960,600,0,0
Traffic Count at Deer Park (Entrance Lane),2001,400,100,200,450,450,850,"1,900","1,050",960,500,0,0
Traffic Count at Deer Park (Entrance Lane),2000,400,100,200,350,450,850,"1,850","1,050",955,500,0,200
Traffic Count at Deer Park (Entrance Lane),1999,200,250,500,0,600,680,"1,850","1,800","1,100",400,150,400
Traffic Count at Deer Park (Entrance Lane),1998,105,200,300,100,300,650,"1,800","1,100",875,600,100,300
Traffic Count at Deer Park (Entrance Lane),1997,60,50,68,75,200,535,"1,900","1,500",600,300,100,100
Traffic Count at Deer Park (Entrance Lane),1996,40,50,68,54,112,535,"2,100","1,000","1,455",535,33,60
Traffic Count at Deer Park (Entrance Lane),1995,95,90,100,150,300,550,"1,800","1,000","2,800",360,45,55
Traffic Count at Deer Park (Entrance Lane),1994,60,60,160,300,"1,020","2,340","5,280","5,020","3,190",260,125,85
Traffic Count at Deer Park (Entrance Lane),1993,50,50,80,225,450,"1,456","1,092","1,200","1,500",800,110,60
Traffic Count at East Beach Road (Northbound Lane),2020,"1,478","1,573","3,540","5,222",0,"3,750","12,675",0,0,0,,
Traffic Count at East Beach Road (Northbound Lane),2019,856,"1,532","3,750","8,498","8,750","6,749","11,415","13,515","3,261","1,276","1,545","1,215"
Traffic Count at East Beach Road (Northbound Lane),2018,"2,350","2,300","4,136","8,577","9,200","6,718","11,314","13,328","3,250","1,329","1,532","1,201"
Traffic Count at East Beach Road (Northbound Lane),2017,"2,311","2,100","3,500","8,350","9,130","6,112","12,475","15,309","2,450","1,134","1,798","1,743"
Traffic Count at East Beach Road (Northbound Lane),2016,"2,323","2,184","2,950","3,446","8,228","5,816","15,021","16,466","3,300","1,345","1,946","1,576"
Traffic Count at East Beach Road (Northbound Lane),2015,550,"4,542","1,964","3,143","5,287","16,067","14,089","13,848","2,897","1,643","1,812","1,756"
Traffic Count at East Beach Road (Northbound Lane),2014,560,820,"1,575","2,750","3,367","6,904","12,216","12,452","5,911","2,523",898,"1,173"
Traffic Count at East Beach Road (Northbound Lane),2013,565,595,795,"2,250","4,505","6,585","7,580","7,248","5,126","2,520",785,750
Traffic Count at East Beach Road (Northbound Lane),2012,"1,406","2,220","2,248","2,846","5,696","1,650","3,520","3,350","5,126","1,875",775,750
Traffic Count at East Beach Road (Northbound Lane),2011,"1,750","1,005","1,575","2,567","4,520","4,425","6,525","8,525","5,025",325,325,455
Traffic Count at East Beach Road (Northbound Lane),2010,"2,116","2,392","3,181","3,865","4,677","6,581","24,197","7,225","5,775","4,570","3,575",0
Traffic Count at East Beach Road (Northbound Lane),2009,"1,312","1,479","3,504","2,200","4,450","6,709","8,355","8,595","6,580","4,504","1,926","2,010"
Traffic Count at East Beach Road (Northbound Lane),2008,"1,664","1,430","1,712","2,337","4,416","3,750","8,205","4,208","3,368","2,331","2,115","1,304"
Traffic Count at East Beach Road (Northbound Lane),2007,"1,240","1,550","2,120","2,519","3,268","2,731","9,857","9,799","7,496","2,076","1,749","1,768"
Traffic Count at East Beach Road (Northbound Lane),2006,876,973,"1,309","1,730","2,234","2,603","7,214","7,990","3,228","2,155","1,662","1,425"
Traffic Count at East Beach Road (Northbound Lane),2005,874,765,"2,466","2,432","4,028","5,998","6,152","7,231","2,895","2,425","1,901","1,052"
Traffic Count at East Beach Road (Northbound Lane),2004,0,0,"3,122","3,594","3,998","4,454","6,774","10,340","8,552","3,314","2,121","1,232"
Traffic Count at East Beach Road (Northbound Lane),2003,"1,321","1,491",981,"1,298","2,488","7,000","9,100","2,250","4,000","1,188",0,"1,149"
Traffic Count at East Beach Road (Northbound Lane),2002,851,914,"1,051","1,734","2,821","6,665","9,065","2,251","3,945","1,241","1,682","1,149"
Traffic Count at East Beach Road (Northbound Lane),2001,"1,044",983,963,"3,151","4,217","7,243","9,416","1,824","3,945","3,781","1,042",928
Traffic Count at East Beach Road (Northbound Lane),2000,839,774,954,"1,753","3,135","5,851","10,667","14,491","9,381","3,708","1,054","3,452"
Traffic Count at East Beach Road (Northbound Lane),1999,"1,431","1,226","2,781","3,527","3,827","3,992","6,786","7,367","7,139","3,121",941,903
Traffic Count at East Beach Road (Northbound Lane),1998,"1,920","1,112","1,127","3,766","2,193","8,285","9,652","9,255","2,121","2,351","1,714","1,419"
Traffic Count at East Beach Road (Northbound Lane),1997,"1,322","1,445","1,689","2,235","9,644","11,689","8,890","6,680","6,522","3,447","2,566","1,766"
Traffic Count at East Beach Road (Northbound Lane),1996,"1,700","1,120","1,630","1,954","3,744","3,651","8,544","9,255","12,357","4,166","2,465","1,556"
Traffic Count at East Beach Road (Northbound Lane),1995,"1,800","2,500","1,587","1,489","2,643","8,708","10,371","10,659","4,632","4,257","1,700","1,600"
Traffic Count at East Beach Road (Northbound Lane),1994,"1,191","1,477","1,527","1,300","2,000","4,700","8,652","13,171","9,800","4,720","1,792","1,550"
Traffic Count at East Beach Road (Northbound Lane),1993,"1,000","1,500","1,235","2,500","9,000","5,000","12,500","10,130","8,000","12,600","2,100","2,397"
Traffic Count at Entrance Lane to ELWHA,2020,0,0,0,0,0,0,0,0,0,0,,
Traffic Count at Entrance Lane to ELWHA,2019,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at Entrance Lane to ELWHA,2018,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at Entrance Lane to ELWHA,2017,0,0,0,0,"9,564","1,967","1,115","1,591","1,622",156,0,0
Traffic Count at Entrance Lane to ELWHA,2016,0,0,0,0,0,0,0,0,0,0,0,0
Traffic Count at Entrance Lane to ELWHA,2015,805,"1,091","2,622","4,977","5,939","11,687","15,750","3,158","4,608",820,0,0
Traffic Count at Entrance Lane to ELWHA,2014,"2,250","2,425","2,906","2,750","2,890","6,300","12,015","34,717","6,123","1,720","1,136","2,433"
Traffic Count at Entrance Lane to ELWHA,2013,"3,310","2,906","4,338","4,784","6,538","11,815","10,070","12,025","6,700","1,076","3,238","2,350"
Traffic Count at Entrance Lane to ELWHA,2012,"1,250","1,311","2,100","1,650","7,172","5,664","12,313","12,467","9,976","6,954","3,238","5,114"
Traffic Count at Entrance Lane to ELWHA,2011,"1,755","1,540","2,475","3,960","4,550",275,"21,106","11,556","7,470","2,900","1,900","1,005"
Traffic Count at Entrance Lane to ELWHA,2010,"1,963","2,232","2,675","3,744","5,166","4,698","8,741","4,618","2,009","3,027","1,450","1,250"
Traffic Count at Entrance Lane to ELWHA,2009,"1,886","1,649","2,400","1,568","6,048","7,580","7,994","8,926","5,408","3,027","1,480","1,386"
Traffic Count at Entrance Lane to ELWHA,2008,"1,566","1,721","2,553","2,534","5,101","5,975","8,397","8,350","5,632","3,290","1,585","1,057"
Traffic Count at Entrance Lane to ELWHA,2007,"1,530","1,470","2,200","3,808","4,929","6,005","7,078","8,852","5,307","2,434","1,970","1,970"
Traffic Count at Entrance Lane to ELWHA,2006,"1,804","1,586","2,347","4,614","4,836","6,034","7,630","7,956","5,422","3,126","1,983","1,610"
Traffic Count at Entrance Lane to ELWHA,2005,"1,725","1,496","2,794","2,967","4,319","6,608","7,370","8,009","5,152","3,236","2,442","2,142"
Traffic Count at Entrance Lane to ELWHA,2004,"1,323","1,889","2,010","3,894","4,258","6,402","10,123","11,234","4,928","3,110","1,945","2,721"
Traffic Count at Entrance Lane to ELWHA,2003,"1,918","1,998","2,682","2,800","4,119","5,008","9,150","8,453","6,526","2,902","2,378","2,103"
Traffic Count at Entrance Lane to ELWHA,2002,"2,381","2,709","2,682","2,767","4,683","6,615","8,653","9,500","6,992","3,124","2,007","1,809"
Traffic Count at Entrance Lane to ELWHA,2001,"1,670","5,372","3,003","2,830","4,983","5,968","9,214","10,399","7,542","2,925","2,644","1,526"
Traffic Count at Entrance Lane to ELWHA,2000,"1,670","5,372","6,084","3,318","4,435","6,638","8,704","10,395","7,235","8,248","2,165","1,245"
Traffic Count at Entrance Lane to ELWHA,1999,"2,008","2,121","2,317","3,624","4,089","6,256","8,424","9,609","7,319","3,482","2,135",884
Traffic Count at Entrance Lane to ELWHA,1998,"1,934","2,265","2,638","4,362","3,565","6,673","9,402","10,108","7,276","3,270","2,402","1,860"
Traffic Count at Entrance Lane to ELWHA,1997,597,"2,028","2,376","3,734","5,869","6,411","9,146","10,692","6,128","3,224","2,216","1,758"
Traffic Count at Entrance Lane to ELWHA,1996,"1,176","1,984","3,580","4,280","4,476","7,809","10,955","11,433","7,700","3,696","2,155",671
Traffic Count at Entrance Lane to ELWHA,1995,"1,860","2,261","3,732","4,346","6,024","9,113","11,625","11,093","7,798","3,985","3,985","1,760"
Traffic Count at Entrance Lane to ELWHA,1994,"1,999","2,117","3,078","5,363","5,539","7,884","11,252","13,872","7,552","3,910","2,421","1,987"
Traffic Count at Entrance Lane to ELWHA,1993,665,635,"1,320","3,895","4,805","7,415","9,356","10,371","8,490","3,740","2,300","1,584"
Traffic Count at Entrance to Ruby Beach Parking Area,2020,"2,132","3,216","4,418",0,0,0,"19,326","19,853","13,530","5,126",,
Traffic Count at Entrance to Ruby Beach Parking Area,2019,"3,840","2,365","4,212","4,184","4,417","9,757","17,643","17,685","13,261","4,876","4,797","2,123"
Traffic Count at Entrance to Ruby Beach Parking Area,2018,"4,485","2,963","4,107","3,860","4,219","9,312","17,322","17,680","13,278","4,632","2,312","1,910"
Traffic Count at Entrance to Ruby Beach Parking Area,2017,"4,350","2,650","3,562","12,741","8,446","10,700","16,951","20,321","14,023","5,300","2,032","2,270"
Traffic Count at Entrance to Ruby Beach Parking Area,2016,"4,127","2,500","7,230","6,666","11,966","10,662","16,728","14,600","13,554","4,130","2,106","2,315"
Traffic Count at Entrance to Ruby Beach Parking Area,2015,"2,188","3,170","1,398","6,713","7,513","11,120","11,897","12,360","12,110","3,662","2,109","2,109"
Traffic Count at Entrance to Ruby Beach Parking Area,2014,"1,723","1,775","1,942","14,192","6,396","9,649","17,048","8,904","10,819","3,247","1,555","1,784"
Traffic Count at Entrance to Ruby Beach Parking Area,2013,"1,148","1,080","3,603","2,960","4,692","15,192","10,348","13,809","6,629","1,993","1,486","1,698"
Traffic Count at Entrance to Ruby Beach Parking Area,2012,"1,091","1,779","2,296","2,560","5,021","6,516","13,721","13,079","9,470","2,832","1,460","1,644"
Traffic Count at Entrance to Ruby Beach Parking Area,2011,"1,205",0,"1,398","3,412","4,313","7,642","11,958","12,208","8,621","3,815","1,360","1,353"
Traffic Count at Entrance to Ruby Beach Parking Area,2010,"3,880","2,977","2,285","3,683",492,0,"11,519","10,146","7,510","4,582","12,023",0
Traffic Count at Entrance to Ruby Beach Parking Area,2009,"9,879","10,098","10,991","11,293","12,879","13,956","16,921","16,921","14,931","10,031","11,021","8,341"
Traffic Count at Entrance to Ruby Beach Parking Area,2008,"7,331","8,292","9,178","10,271","10,989","13,791","15,771","15,771","14,261","16,988","10,921","9,881"
Traffic Count at Entrance to Ruby Beach Parking Area,2007,"4,891","7,988","8,121","8,792","9,578","10,117","1,329","15,261","11,261","9,137","10,129","7,324"
Traffic Count at Entrance to Ruby Beach Parking Area,2006,"3,987","4,253","4,573","5,763","7,361","8,214","9,786","11,273","8,231","6,911","5,619","4,751"
Traffic Count at Entrance to Ruby Beach Parking Area,2005,"1,395",980,"1,932","3,028","3,778","7,228","9,722","11,097","8,102","4,522","3,399","4,139"
Traffic Count at Entrance to Ruby Beach Parking Area,2004,"1,247","1,648","2,171","2,960","3,711","5,706","10,556","5,580","4,037","3,081","1,350","1,164"
Traffic Count at Entrance to Ruby Beach Parking Area,2003,"3,566","2,645","5,700","13,491","3,865","3,685","9,989","12,500","10,349","1,200",900,"1,134"
Traffic Count at Entrance to Ruby Beach Parking Area,2002,"3,003","3,049","5,996","9,142","3,865","7,550","9,989","12,355","8,890","11,090","11,178","8,691"
Traffic Count at Entrance to Ruby Beach Parking Area,2001,"7,211","2,671","3,199","12,580","3,685","7,541","8,700","11,876","13,023","9,080","9,179","8,597"
Traffic Count at Entrance to Ruby Beach Parking Area,2000,"2,949","2,470","2,995","12,542","7,807","7,197","3,685","3,750","14,469","9,989","8,949","8,349"
Traffic Count at Entrance to Ruby Beach Parking Area,1999,"3,449","2,479","2,975","3,115","7,562","6,494","3,872","6,695","13,365","8,191","8,191","8,191"
Traffic Count at Entrance to Ruby Beach Parking Area,1998,"2,949","2,659","2,975","4,231","6,797","6,912","10,653","11,756","10,763","4,201","2,827","2,723"
Traffic Count at Entrance to Ruby Beach Parking Area,1997,"2,750","1,784","2,500","4,633","6,196","6,085","6,199","9,797","10,003","4,201","2,811","2,600"
Traffic Count at Entrance to Ruby Beach Parking Area,1996,703,"1,465","3,031","2,990","5,095","6,485","3,493","8,910","7,155","3,875","2,900","2,400"
Traffic Count at Entrance to Ruby Beach Parking Area,1995,"1,665","2,050","1,910","3,750","5,328","8,675","13,875","15,385","7,254","4,110","1,510",469
Traffic Count at Entrance to Ruby Beach Parking Area,1994,"1,855","2,053","3,198","4,194","5,344","8,626","13,782","15,384","9,082","4,607","2,108",951
Traffic Count at Entrance to Ruby Beach Parking Area,1993,567,"1,292","2,160","3,026","1,201",0,0,744,"3,160","4,469","1,974","1,391"
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2020,0,0,95,0,0,757,"9,430","11,042","5,328","1,952",,
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2019,0,0,37,315,"3,370","6,950","9,334","8,031","4,940","1,893",395,446
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2018,0,0,0,0,"3,756","6,312","9,522","7,631","4,723","1,832",381,362
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2017,0,"1,640","2,300","4,315","4,321","5,975","9,683","7,400","4,212","1,929",0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2016,725,"1,768",364,"2,997","4,200","5,677","6,977","7,316","4,850",430,0,324
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2015,188,"1,553",996,"3,359","4,188","3,936","6,974","7,022","4,738",957,"1,007",887
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2014,620,715,805,"1,984","2,454","3,167","6,014","7,067","3,563","1,044",770,233
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2013,405,557,"1,179","1,894","2,397","3,437","6,051","6,562","1,463","1,000",856,200
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2012,44,8,0,150,"1,000","2,765","7,653",765,"2,730",73,613,165
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2011,400,400,550,600,700,"3,322","7,747","7,102","2,842",50,67,40
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2010,0,0,0,390,"2,237","2,210","7,097","5,805","2,293",375,411,250
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2009,0,0,0,0,"2,283","3,618","4,754","4,839","2,420","1,100",0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2008,0,0,0,0,0,0,"4,111","4,727","2,042",688,0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2007,0,0,0,0,"22,410","2,283","4,129","4,037","4,501",775,0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2006,0,0,0,0,"2,000","3,600","4,120",0,0,0,0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2005,0,"1,020",870,0,"2,290","3,150","5,230","5,000","2,500","1,000",0,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2004,201,729,941,"1,317","3,000","2,998","6,100","6,172","2,709",470,300,233
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2003,753,753,791,"1,222","3,077","3,259","6,061","5,915","2,709","1,170",885,233
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2002,650,630,962,"1,317","2,906","3,554","5,532","5,483","2,059","1,094",709,450
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2001,452,573,"1,215","1,828","2,835","3,519","4,500","4,428","2,702","1,120",590,0
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),2000,686,"1,503",980,"1,771","2,700","3,570","5,284","6,075","2,513","1,240",679,410
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1999,267,0,0,"2,630","1,987","7,388","9,007","9,388","6,278","2,104","1,305",626
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1998,426,611,"1,030","2,562","2,204","3,335","6,422","6,172","3,559","1,087",750,318
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1997,107,964,780,"2,038","3,664","3,365","6,354","7,960","2,745",950,"1,122",645
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1996,252,732,"2,218","1,979","4,042","5,900","8,762","8,020","2,588",700,904,281
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1995,991,701,"1,109","1,271","4,533","3,793","5,529","7,430","3,079","1,450",478,260
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1994,"1,059",709,"1,868","2,212","3,258","4,294","3,201","7,467","1,550","1,418","1,115",300
Traffic Count at Exit Lane at Staircase Ranger Station (Hoodsport),1993,298,788,"1,173","1,496","3,436","3,376","4,666","5,074","5,191","1,712",955,395
Traffic Count at Fee Collection Station (Hurricane),2020,"3,414","2,031","4,750",0,0,"6,787","23,953","26,947","16,059","8,375",,
Traffic Count at Fee Collection Station (Hurricane),2019,0,"2,041","4,423","6,497","15,375","22,965","30,614","29,946","18,126","9,282","5,078","1,150"
Traffic Count at Fee Collection Station (Hurricane),2018,"2,267","2,233","3,786","4,780","15,919","20,940","32,799","27,337","23,740","11,136","4,422","1,250"
Traffic Count at Fee Collection Station (Hurricane),2017,"3,400","2,346","2,121","2,200","13,102","20,911","36,064","30,412","22,512","9,673","1,848","3,881"
Traffic Count at Fee Collection Station (Hurricane),2016,"3,629","3,489","2,920","7,729","14,172","20,034","30,394","30,135","20,511","7,300","7,251","3,800"
Traffic Count at Fee Collection Station (Hurricane),2015,"2,147","3,539","2,900","3,400","10,800","19,035","24,707","25,465","17,568","7,549","2,131","3,648"
Traffic Count at Fee Collection Station (Hurricane),2014,"2,800",721,"2,746","3,783","6,922","13,318","27,502","28,113","17,399","6,665","2,519","2,701"
Traffic Count at Fee Collection Station (Hurricane),2013,"3,620","2,951","3,533","3,020","6,920",0,"13,318","24,606","18,292","3,240","1,068","13,951"
Traffic Count at Fee Collection Station (Hurricane),2012,"2,573","2,320","2,444","3,820","7,188","7,535","21,860","24,606","17,878","5,119","1,731","2,898"
Traffic Count at Fee Collection Station (Hurricane),2011,"3,492","2,805","2,282","3,424","5,759","10,982","20,723","24,465","15,664","5,252","2,094","2,694"
Traffic Count at Fee Collection Station (Hurricane),2010,"1,550",621,"3,609","3,167","6,534","11,239","23,921","23,237","12,515","6,467","1,582","2,622"
Traffic Count at Fee Collection Station (Hurricane),2009,"3,023","2,103","2,366","2,145",840,"12,682","23,705","19,807","14,258","5,871","1,592","2,809"
Traffic Count at Fee Collection Station (Hurricane),2008,"3,128","2,816","2,887","2,185","8,160","11,690","21,123","20,751","13,617",0,"2,533","2,304"
Traffic Count at Fee Collection Station (Hurricane),2007,"3,040","2,446","2,443","2,874","7,217","10,628","19,766","20,183","13,696","4,573","2,507","2,095"
Traffic Count at Fee Collection Station (Hurricane),2006,"2,971","3,492","3,609","3,477","6,831","11,993","21,671","22,403","14,669","6,072","1,668",0
Traffic Count at Fee Collection Station (Hurricane),2005,"2,694","2,624","2,450","3,043","7,802","10,461","21,596","20,241","12,242","4,764","2,455","2,598"
Traffic Count at Fee Collection Station (Hurricane),2004,"3,771","3,427","3,320","4,674","6,957","12,859","16,392","21,000","13,277","5,982","2,682","3,120"
Traffic Count at Fee Collection Station (Hurricane),2003,"3,990","3,802","3,605","3,257","5,500","13,500","23,148","24,994","14,635","4,929","2,054","2,154"
Traffic Count at Fee Collection Station (Hurricane),2002,"4,502","9,914","3,694","4,409","7,089","12,555","23,530","25,501","14,127","6,250","3,013","3,589"
Traffic Count at Fee Collection Station (Hurricane),2001,"8,000","5,000","4,000","6,000","7,000","13,500","22,235","23,874","14,185","4,716","3,754","5,557"
Traffic Count at Fee Collection Station (Hurricane),2000,"6,000","4,690","3,890","5,445","7,000","13,400","23,376","24,947","14,587","6,736","5,265","4,467"
Traffic Count at Fee Collection Station (Hurricane),1999,"4,850","5,659","1,550","4,988","10,625","13,409","28,838","24,540","25,000","8,050","2,720","4,980"
Traffic Count at Fee Collection Station (Hurricane),1998,"5,125","3,912","4,450","5,092","8,525","15,600","24,681","28,745","22,755","15,900","2,778","3,200"
Traffic Count at Fee Collection Station (Hurricane),1997,"4,670","4,200","5,414","5,166","10,000","13,646","32,000","29,250","25,435","5,094","4,243","4,327"
Traffic Count at Fee Collection Station (Hurricane),1996,"3,076","4,268","5,414","4,705","9,062","17,092","29,834","27,175","31,145","12,756","3,129","4,200"
Traffic Count at Fee Collection Station (Hurricane),1995,"5,032","3,118","4,634","6,794","13,710","17,304","29,168","27,175","29,204","8,050","3,289","1,996"
Traffic Count at Fee Collection Station (Hurricane),1994,"6,489","4,021","7,583","6,840","11,028","15,791","32,413","32,240","20,253","9,211","5,283","5,189"
Traffic Count at Fee Collection Station (Hurricane),1993,"4,727","4,524","4,724","5,572","11,978","37,305","25,543","31,073","22,560","10,774","4,352","4,278"
Traffic Count at Highway 101 (Westbound Lane),2020,"28,415","24,314","18,650","23,615",0,"36,414","36,548","40,126","24,156","23,214",,
Traffic Count at Highway 101 (Westbound Lane),2019,"19,452","27,332","19,243","36,120","43,716","47,613","35,641","41,325","23,512","22,156","23,309","23,654"
Traffic Count at Highway 101 (Westbound Lane),2018,"21,327","29,422","19,420","37,319","43,412","47,312","34,017","39,532","28,940","19,712","23,412","20,415"
Traffic Count at Highway 101 (Westbound Lane),2017,"17,100","25,900","21,714","40,245","51,231","58,643","37,231","41,397","35,480","22,413","27,478","17,945"
Traffic Count at Highway 101 (Westbound Lane),2016,"16,923","25,700","26,541","35,302","49,710","50,212","51,245","52,015","38,620","25,600","31,032","17,820"
Traffic Count at Highway 101 (Westbound Lane),2015,"26,170","25,730","26,071","39,873","28,682","69,346","49,259","47,978","37,543","24,247","29,530","16,916"
Traffic Count at Highway 101 (Westbound Lane),2014,"26,450","28,738","28,765","35,914","52,040","58,250","65,123","73,194","47,857","34,861","19,266","16,992"
Traffic Count at Highway 101 (Westbound Lane),2013,"25,057","25,587","31,192","40,244","48,250","57,695","64,060","72,248","55,564","38,679","33,334","24,565"
Traffic Count at Highway 101 (Westbound Lane),2012,"18,940","21,580","28,400","31,020","52,278","38,615","59,833","57,850","55,564","37,680","25,253","25,781"
Traffic Count at Highway 101 (Westbound Lane),2011,"26,585","19,329","32,902","35,485","71,752","51,581","64,524","71,801","56,564","36,775","30,750","26,064"
Traffic Count at Highway 101 (Westbound Lane),2010,"27,648","21,088","35,101","35,723","43,347","51,267","49,186","65,294","51,048","32,025","29,442","23,603"
Traffic Count at Highway 101 (Westbound Lane),2009,"15,655","13,783","21,576","24,250","42,346","48,290","58,450","60,590","51,060","39,055","27,911","28,575"
Traffic Count at Highway 101 (Westbound Lane),2008,"23,190","23,895","28,048","28,795","37,588","42,335","55,714","58,465","49,513","40,157","43,203","17,374"
Traffic Count at Highway 101 (Westbound Lane),2007,"27,235","25,086","30,650","31,249","39,882","40,121","59,499","71,648","56,285","42,238","31,650","27,085"
Traffic Count at Highway 101 (Westbound Lane),2006,"24,887","24,022","28,544","30,122","33,282","35,668","47,205","49,456","45,165","34,871","28,552","25,090"
Traffic Count at Highway 101 (Westbound Lane),2005,"28,432","27,801","32,111","33,720","43,884","50,155","46,156","72,876","40,142","32,541","26,300","25,132"
Traffic Count at Highway 101 (Westbound Lane),2004,"54,063","39,910","31,595","35,178","40,144","43,992","41,198","77,795","58,473","30,987","32,100","29,222"
Traffic Count at Highway 101 (Westbound Lane),2003,"26,549","27,327","19,102","44,098","45,155","50,234","64,307","63,531","59,621","28,603","25,000","51,153"
Traffic Count at Highway 101 (Westbound Lane),2002,"20,231","29,830","29,973","34,471","41,659","50,735","40,772","78,517","57,574","26,921","24,677","21,905"
Traffic Count at Highway 101 (Westbound Lane),2001,"26,269","23,097","33,602","37,020","45,468","47,192","58,293","62,657","57,574","41,727","25,509","23,427"
Traffic Count at Highway 101 (Westbound Lane),2000,"22,620","25,608","30,865","34,517","46,269","46,711","53,928","61,660","52,682","35,570","18,203","33,763"
Traffic Count at Highway 101 (Westbound Lane),1999,"28,458","28,953","26,446","42,441","46,231","62,123","94,312","68,231","12,931","35,629","20,745","23,707"
Traffic Count at Highway 101 (Westbound Lane),1998,"29,321","39,940","36,490","47,477","45,600","56,551","105,988","81,807","66,912","36,752","28,453","19,239"
Traffic Count at Highway 101 (Westbound Lane),1997,"27,677","38,761","38,038","41,879","77,851","79,765","120,823","60,047","66,014","39,372","29,767","33,121"
Traffic Count at Highway 101 (Westbound Lane),1996,"28,377","31,009","32,170","37,966","56,309","50,054","51,691","85,052","76,451","48,421","29,691","26,394"
Traffic Count at Highway 101 (Westbound Lane),1995,"26,808","35,408","27,570","36,828","39,084","54,676","99,546","101,456","40,452","65,055","31,300","30,377"
Traffic Count at Highway 101 (Westbound Lane),1994,"12,278","22,986","26,827","33,134","41,143","50,729","92,516","96,495","51,719","35,550","26,385","23,210"
Traffic Count at Highway 101 (Westbound Lane),1993,"14,732","36,408","32,450","34,800","45,877","49,752","46,379","52,213","45,722","34,875","24,488","22,504"
