Name,Textbox3
Indiana Dunes NP,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/Park%20Specific%20Reports/Traffic%20Counts

GroupDescription,Year,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
TRAFFIC COUNT AT COWLES BOG,2014,716,258,699,"1,277","1,860","1,268","1,451","1,437","1,375","2,020","1,085",716
TRAFFIC COUNT AT COWLES BOG,2013,"1,391",586,"1,092","1,610","1,659","1,604","1,936","1,461","1,530",530,833,872
TRAFFIC COUNT AT COWLES BOG,2012,"2,215","1,057","1,357","1,289","2,027","1,637","1,402","1,565","1,610","1,230",892,808
TRAFFIC COUNT AT COWLES BOG,2011,979,610,951,"1,129","1,544","1,442","1,413","1,354","1,220","1,220","1,010",747
TRAFFIC COUNT AT COWLES BOG,2010,888,"4,526","1,122","1,391","1,533","1,188","1,367","1,113","1,483","1,449",938,"1,087"
TRAFFIC COUNT AT COWLES BOG,2009,816,931,980,"1,107","1,738","1,186","1,450","1,264","3,663",878,"1,072","1,243"
TRAFFIC COUNT AT COWLES BOG,2008,525,71,886,"1,152","1,392","1,044","1,327","1,239",26,"1,305","2,086",859
TRAFFIC COUNT AT COWLES BOG,2007,600,205,"1,045","1,139","1,215",938,723,734,866,849,763,438
TRAFFIC COUNT AT COWLES BOG,2006,644,576,"1,003",977,"1,105",997,"1,065",846,821,735,"1,679",575
TRAFFIC COUNT AT COWLES BOG,2005,896,649,838,"1,054","1,166","1,033",909,826,907,"1,205","1,217",589
TRAFFIC COUNT AT COWLES BOG,2004,211,699,703,736,"1,248",969,"1,061","1,077","2,165",358,635,613
TRAFFIC COUNT AT COWLES BOG,2003,953,891,504,615,"1,219","1,069",864,869,843,"1,160","1,830",653
TRAFFIC COUNT AT COWLES BOG,2002,987,641,847,"1,889","1,715","1,411","1,122","1,198","1,078",828,973,489
TRAFFIC COUNT AT COWLES BOG,2001,397,332,933,"1,221","1,186","1,056","1,050",872,"1,322",828,973,554
TRAFFIC COUNT AT COWLES BOG,2000,735,479,"1,064",920,"1,224","1,023","1,170","1,073",869,"1,212",656,326
TRAFFIC COUNT AT COWLES BOG,1999,433,682,"1,007",894,"1,460","1,106","1,088","1,146","1,054","1,121",968,470
TRAFFIC COUNT AT COWLES BOG,1998,457,810,605,"1,732","1,093","1,847",946,860,821,"1,121",709,470
TRAFFIC COUNT AT COWLES BOG,1997,620,704,848,706,"1,090",825,762,"1,176",771,210,545,402
TRAFFIC COUNT AT COWLES BOG,1996,332,555,654,597,868,815,913,682,721,"1,042",384,312
TRAFFIC COUNT AT COWLES BOG,1995,244,396,738,821,"1,237","1,058","1,120",693,"1,089",843,503,174
TRAFFIC COUNT AT COWLES BOG,1994,244,412,545,770,986,965,879,818,724,869,538,0
TRAFFIC COUNT AT COWLES BOG,1993,428,224,423,640,991,680,715,486,724,869,538,342
TRAFFIC COUNT AT DUNBAR,2020,"2,152","2,539","6,572","9,390","12,494","16,154","20,647","16,630",,,,
TRAFFIC COUNT AT DUNBAR,2019,"1,464",941,"8,541","3,123","4,345","10,922","14,063","10,766","6,840","2,144","1,845",509
TRAFFIC COUNT AT DUNBAR,2018,"1,274","1,340","3,128","3,106","6,457","8,644","17,366","8,559","4,866","2,097","1,047",928
TRAFFIC COUNT AT DUNBAR,2017,"1,303","2,298","1,857","3,421","4,092","10,831","14,090","24,105","19,875","1,502","1,534","1,200"
TRAFFIC COUNT AT DUNBAR,2016,"2,009","1,823","2,267","3,239","6,524","6,329","14,811","10,167","6,933","2,827","2,054","1,033"
TRAFFIC COUNT AT DUNBAR,2015,"1,244","1,150","2,105","2,745","4,327","6,283","15,679","13,232","6,972","3,480","1,809","1,097"
TRAFFIC COUNT AT DUNBAR,2014,"1,057",939,"1,685","2,440","4,700","6,604","9,910","9,757","4,342","3,085","1,533","1,247"
TRAFFIC COUNT AT DUNBAR,2013,"1,084",890,"1,390","3,238","3,718","6,815","13,012","6,812","5,280",860,"1,379","1,379"
TRAFFIC COUNT AT DUNBAR,2012,"1,523",164,"3,827","2,797","4,945","10,928","13,119","9,755","4,461","7,349","1,489","1,048"
TRAFFIC COUNT AT DUNBAR,2011,"1,560","1,375","1,126","2,592","4,422","7,609","14,286","10,603","4,523","4,523","1,388","1,479"
TRAFFIC COUNT AT DUNBAR,2010,"1,208","1,316","2,041","2,778","2,368","10,199","14,990","13,251","4,345","3,821","1,817","1,410"
TRAFFIC COUNT AT DUNBAR,2009,0,0,0,"2,207","4,870","9,774","11,470","10,988","4,917","2,098","1,592",989
TRAFFIC COUNT AT DUNBAR,2008,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2007,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2006,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2005,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2004,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2003,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2002,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2001,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,2000,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1999,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1998,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1997,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1996,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1995,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1994,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT DUNBAR,1993,0,0,0,0,0,0,0,0,0,0,0,0
TRAFFIC COUNT AT GREENBELT PARKING AREA,2020,622,716,"1,014","1,465","2,368","2,139","2,199","2,357",,,,
TRAFFIC COUNT AT GREENBELT PARKING AREA,2019,"1,268","1,701","2,974",788,"1,198","1,118","1,207","1,436","1,751","1,674",551,690
TRAFFIC COUNT AT GREENBELT PARKING AREA,2018,"1,362",0,448,885,970,"1,238","1,953","1,095","1,158","1,320",515,239
